VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseRupees,TotalSalesQuantity,TotalSalesRupees,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1005,Tata Foods,Tata,Biscuits 1kg,93.34,57.63,500,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,62.47,1000,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,81.49,200,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,91.19,250,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,91.48,200,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,116.68,1000,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,134.51,1000,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,143.25,1000,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,143.48,200,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,158.65,1000,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,169.96,250,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,185.54,500,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,193.32,100,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,210.55,100,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,214.96,250,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,256.82,250,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Biscuits 1kg,93.34,296.79,500,60,5600.4,1200,170022.7,2691.86,17002.27,13601.85,164422.3,96.7060868931031,20,30.3590279265767,93.34,Medium,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,28.62,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,54.47,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,57.63,500,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,62.47,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,81.49,200,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,91.19,250,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,91.48,200,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,116.68,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,134.51,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,143.25,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,143.48,200,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,158.65,1000,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,169.96,250,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,185.54,500,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,193.32,100,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,210.55,100,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,214.96,250,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,256.82,250,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1005,Tata Foods,Tata,Noodles 250ml,135.97,296.79,500,40,5438.8,1200,170022.7,2691.86,17002.27,13601.85,164583.9,96.8011330251784,30,31.2610686180775,135.97,Small,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,53.78,500,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,59.41,100,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,69.31,250,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,73.48,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,74.65,200,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,91.44,500,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,107.96,100,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,111.12,200,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,118.81,200,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,120.31,200,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,121.68,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,133.93,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,173.15,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,173.48,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,189.28,500,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,207.13,100,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,227.2,250,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,243.19,1000,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,243.97,500,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1003,Britannia Vendors,Britannia,Milk 100g,86.37,273.2,200,60,5182.2,1275,171698.1,2866.48,17169.81,13735.74,166515.9,96.981795372226,21.25,33.132279726757,86.37,Medium,0
1005,Tata Foods,Tata,Milk 250ml,171.97,28.62,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,54.47,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,57.63,500,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,62.47,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,81.49,200,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,91.19,250,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,91.48,200,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,116.68,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,134.51,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,143.25,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,143.48,200,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,158.65,1000,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,169.96,250,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,185.54,500,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,193.32,100,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,210.55,100,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,214.96,250,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,256.82,250,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1005,Tata Foods,Tata,Milk 250ml,171.97,296.79,500,30,5159.1,1200,170022.7,2691.86,17002.27,13601.85,164863.6,96.9656404703607,40,32.9558837781784,171.97,Small,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,53.78,500,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,59.41,100,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,69.31,250,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,73.48,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,74.65,200,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,91.44,500,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,107.96,100,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,111.12,200,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,118.81,200,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,120.31,200,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,121.68,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,133.93,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,173.15,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,173.48,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,189.28,500,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,207.13,100,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,227.2,250,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,243.19,1000,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,243.97,500,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1003,Britannia Vendors,Britannia,Tea 100g,47.53,273.2,200,100,4753,1275,171698.1,2866.48,17169.81,13735.74,166945.1,97.2317690178284,12.75,36.1241531664212,47.53,Large,0
1005,Tata Foods,Tata,Salt 250ml,72.95,28.62,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,54.47,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,57.63,500,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,62.47,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,81.49,200,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,91.19,250,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,91.48,200,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,116.68,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,134.51,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,143.25,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,143.48,200,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,158.65,1000,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,169.96,250,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,185.54,500,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,193.32,100,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,210.55,100,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,214.96,250,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,256.82,250,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1005,Tata Foods,Tata,Salt 250ml,72.95,296.79,500,60,4377,1200,170022.7,2691.86,17002.27,13601.85,165645.7,97.4256378707079,20,38.8445739090701,72.95,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,16.66,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,22.51,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,31.57,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,44.28,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,48.22,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,59.05,250,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,69.23,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,69.95,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,77.36,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,114.64,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,121.86,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,129.78,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,153.71,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,167.57,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,168.03,200,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,191.77,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,196.39,250,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,205.43,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,206.3,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,214.44,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,251.26,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,258.32,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,275.62,500,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,285.09,1000,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Tea 500g,85.98,288.63,100,50,4299,1450,212650.15,3667.67,21265.02,15948.77,208351.15,97.9783696367014,29,49.4650267504071,85.98,Small,0
1002,Haldirams Distributors,Haldirams,Butter 1kg,52.46,16.66,1000,80,4196.8,1450,212650.15,3667.67,21265.02,15948.77,208453.35,98.0264297956056,18.125,50.6695934998094,52.46,Medium,0
1002,Haldirams Distributors,Haldirams,Butter 1kg,52.46,22.51,500,80,4196.8,1450,212650.15,3667.67,21265.02,15948.77,208453.35,98.0264297956056,18.125,50.6695934998094,52.46,Medium,0
1002,Haldirams Distributors,Haldirams,Butter 1kg,52.46,31.57,100,80,4196.8,1450,212650.15,3667.67,21265.02,15948.77,208453.35,98.0264297956056,18.125,50.6695934998094,52.46,Medium,0
1002,Haldirams Distributors,Haldirams,Butter 1kg,52.46,44.28,500,80,4196.8,1450,212650.15,3667.67,21265.02,15948.77,208453.35,98.0264297956056,18.125,50.6695934998094,52.46,Medium,0
1002,Haldirams Distributors,Haldirams,Butter 1kg,52.46,48.22,1000,80,4196.8,1450,212650.15,3667.67,21265.02,15948.77,208453.35,98.0264297956056,18.125,50.6695934998094,52.46,Medium,0
